station_id,date,min_temp,max_temp,weather
43289,12-Aug,23.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
43289,13-Aug,22.0,32.0,Generally cloudy sky with Light rain
43289,14-Aug,22.0,31.0,Generally cloudy sky with Light rain
43289,15-Aug,21.0,30.0,Generally cloudy sky with Light rain
43289,16-Aug,21.0,30.0,Generally cloudy sky with Light rain
43289,17-Aug,21.0,30.0,Rain
43289,18-Aug,21.0,30.0,Rain
43284,12-Aug,25.0,30.0,Generally cloudy sky with Light rain
43284,13-Aug,25.0,30.0,Generally cloudy sky with Light rain
43284,14-Aug,24.0,29.0,Generally cloudy sky with Light rain
43284,15-Aug,24.0,29.0,Generally cloudy sky with Light rain
43284,16-Aug,24.0,29.0,Generally cloudy sky with Light rain
43284,17-Aug,24.0,29.0,Partly cloudy sky with possibility of rain or Thunderstorm
43284,18-Aug,24.0,29.0,Partly cloudy sky with possibility of rain or Thunderstorm
43291,12-Aug,23.0,31.0,Generally cloudy sky with Light rain
43291,13-Aug,23.0,30.0,Generally cloudy sky with Light rain
43291,14-Aug,23.0,29.0,Generally cloudy sky with Light rain
43291,15-Aug,23.0,29.0,Generally cloudy sky with Light rain
43291,16-Aug,23.0,29.0,Generally cloudy sky with Light rain
43291,17-Aug,23.0,29.0,Rain
43291,18-Aug,23.0,29.0,Rain
43169,12-Aug,22.0,32.0,Partly cloudy sky
43169,13-Aug,22.0,32.0,Partly cloudy sky
43169,14-Aug,23.0,32.0,Partly cloudy sky
43169,15-Aug,23.0,32.0,Partly cloudy sky
43169,16-Aug,23.0,32.0,Partly cloudy sky
43169,17-Aug,23.0,32.0,Partly cloudy sky
43169,18-Aug,23.0,32.0,Partly cloudy sky
43161,12-Aug,19.0,33.0,Partly cloudy sky
43161,13-Aug,19.0,33.0,Partly cloudy sky
43161,14-Aug,20.0,32.0,Partly cloudy sky
43161,15-Aug,20.0,31.0,Partly cloudy sky
43161,16-Aug,20.0,30.0,Partly cloudy sky
43161,17-Aug,20.0,30.0,Rain
43161,18-Aug,20.0,30.0,Rain
43352,12-Aug,25.0,29.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43352,13-Aug,26.0,32.0,Partly cloudy sky
43352,14-Aug,26.0,32.0,Partly cloudy sky
43352,15-Aug,25.0,32.0,Partly cloudy sky
43352,16-Aug,25.0,33.0,Partly cloudy sky
43352,17-Aug,25.0,33.0,Rain or Thundershowers
43352,18-Aug,25.0,33.0,Rain or Thundershowers
30007,12-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
30007,13-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
30007,14-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
30007,15-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
30007,16-Aug,25.0,33.0,Partly cloudy sky
30007,17-Aug,25.0,33.0,Partly cloudy sky
30007,18-Aug,25.0,33.0,Partly cloudy sky
43315,12-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43315,13-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43315,14-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43315,15-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43315,16-Aug,25.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43315,17-Aug,25.0,32.0,Rain or Thundershowers
43315,18-Aug,25.0,32.0,Rain or Thundershowers
43353,12-Aug,26.0,31.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43353,13-Aug,26.0,31.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43353,14-Aug,26.0,31.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43353,15-Aug,26.0,31.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43353,16-Aug,25.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43353,17-Aug,25.0,32.0,Rain or Thundershowers
43353,18-Aug,25.0,32.0,Rain or Thundershowers
30008,12-Aug,25.0,29.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
30008,13-Aug,25.0,31.0,Partly cloudy sky
30008,14-Aug,25.0,31.0,Partly cloudy sky
30008,15-Aug,25.0,31.0,Partly cloudy sky
30008,16-Aug,25.0,32.0,Partly cloudy sky
30008,17-Aug,25.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm
30008,18-Aug,25.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm
99460,12-Aug,24.0,31.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
99460,13-Aug,24.0,33.0,Partly cloudy sky
99460,14-Aug,24.0,33.0,Partly cloudy sky
99460,15-Aug,25.0,33.0,Partly cloudy sky
99460,16-Aug,25.0,33.0,Partly cloudy sky
99460,17-Aug,25.0,33.0,Rain or Thundershowers
99460,18-Aug,25.0,33.0,Rain or Thundershowers
43355,12-Aug,24.0,31.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43355,13-Aug,24.0,34.0,Partly cloudy sky
43355,14-Aug,24.0,34.0,Partly cloudy sky
43355,15-Aug,24.0,34.0,Partly cloudy sky
43355,16-Aug,24.0,34.0,Partly cloudy sky
43355,17-Aug,24.0,34.0,Rain or Thundershowers
43355,18-Aug,24.0,34.0,Rain or Thundershowers
43314,12-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43314,13-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43314,14-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43314,15-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43314,16-Aug,25.0,34.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43314,17-Aug,25.0,34.0,Rain or Thundershowers
43314,18-Aug,25.0,34.0,Rain or Thundershowers
90059,12-Aug,26.0,34.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
90059,13-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
90059,14-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
90059,15-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
90059,16-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
90059,17-Aug,26.0,33.0,Partly cloudy sky
90059,18-Aug,26.0,33.0,Partly cloudy sky
90060,12-Aug,16.0,24.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
90060,13-Aug,16.0,25.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
90060,14-Aug,16.0,25.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
90060,15-Aug,16.0,25.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
90060,16-Aug,16.0,25.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
90060,17-Aug,16.0,25.0,Partly cloudy sky
90060,18-Aug,16.0,25.0,Partly cloudy sky
30029,12-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
30029,13-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
30029,14-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
30029,15-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
30029,16-Aug,25.0,34.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
30029,17-Aug,25.0,34.0,Rain or Thundershowers
30029,18-Aug,25.0,34.0,Rain or Thundershowers
99462,12-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
99462,13-Aug,25.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
99462,14-Aug,25.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
99462,15-Aug,25.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
99462,16-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
99462,17-Aug,25.0,33.0,Rain or Thundershowers
99462,18-Aug,25.0,33.0,Rain or Thundershowers
43354,12-Aug,21.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43354,13-Aug,20.0,34.0,Partly cloudy sky
43354,14-Aug,20.0,34.0,Partly cloudy sky
43354,15-Aug,20.0,34.0,Partly cloudy sky
43354,16-Aug,20.0,35.0,Partly cloudy sky
43354,17-Aug,20.0,35.0,Rain or Thundershowers
43354,18-Aug,20.0,35.0,Rain or Thundershowers
99461,12-Aug,26.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
99461,13-Aug,26.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
99461,14-Aug,26.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
99461,15-Aug,26.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
99461,16-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
99461,17-Aug,25.0,33.0,Rain or Thundershowers
99461,18-Aug,25.0,33.0,Rain or Thundershowers
43372,12-Aug,25.0,31.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43372,13-Aug,25.0,31.0,Partly cloudy sky
43372,14-Aug,25.0,31.0,Partly cloudy sky
43372,15-Aug,25.0,31.0,Partly cloudy sky
43372,16-Aug,24.0,33.0,Partly cloudy sky
43372,17-Aug,24.0,33.0,Rain or Thundershowers
43372,18-Aug,24.0,33.0,Rain or Thundershowers
43371,12-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43371,13-Aug,25.0,34.0,Partly cloudy sky
43371,14-Aug,25.0,34.0,Partly cloudy sky
43371,15-Aug,25.0,34.0,Partly cloudy sky
43371,16-Aug,25.0,34.0,Partly cloudy sky
43371,17-Aug,25.0,34.0,Rain or Thundershowers
43371,18-Aug,25.0,34.0,Rain or Thundershowers
90061,12-Aug,25.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
90061,13-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
90061,14-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
90061,15-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
90061,16-Aug,24.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
90061,17-Aug,24.0,33.0,Rain or Thundershowers
90061,18-Aug,24.0,33.0,Rain or Thundershowers
30011,12-Aug,20.0,27.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
30011,13-Aug,20.0,29.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
30011,14-Aug,20.0,29.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
30011,15-Aug,20.0,29.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
30011,16-Aug,20.0,29.0,Partly cloudy sky
30011,17-Aug,20.0,29.0,Partly cloudy sky
30011,18-Aug,20.0,29.0,Partly cloudy sky
30003,12-Aug,15.0,28.0,Partly cloudy sky
30003,13-Aug,15.0,28.0,Partly cloudy sky
30003,14-Aug,15.0,28.0,Partly cloudy sky
30003,15-Aug,15.0,28.0,Partly cloudy sky
30003,16-Aug,15.0,28.0,Partly cloudy sky
30003,17-Aug,15.0,28.0,Partly cloudy sky
30003,18-Aug,15.0,28.0,Partly cloudy sky
88832,12-Aug,13.0,30.0,Mainly Clear sky
88832,13-Aug,13.0,24.0,Mainly Clear sky
88832,14-Aug,13.0,24.0,Mainly Clear sky
88832,15-Aug,13.0,24.0,Overcast sky
88832,16-Aug,13.0,24.0,Generally cloudy sky
88832,17-Aug,13.0,24.0,Generally cloudy sky
88832,18-Aug,13.0,24.0,Generally cloudy sky
42034,12-Aug,13.0,28.0,Partly cloudy sky
42034,13-Aug,13.0,22.0,Partly cloudy sky
42034,14-Aug,13.0,22.0,Mainly Clear sky
42034,15-Aug,13.0,22.0,Generally cloudy sky
42034,16-Aug,13.0,22.0,Generally cloudy sky
42034,17-Aug,13.0,22.0,Generally cloudy sky
42034,18-Aug,13.0,22.0,Generally cloudy sky
99991,12-Aug,14.0,32.0,Partly cloudy sky
99991,13-Aug,0.0,0.0,Partly cloudy sky
99991,14-Aug,0.0,0.0,Partly cloudy sky
99991,15-Aug,0.0,0.0,Generally cloudy sky
99991,16-Aug,0.0,0.0,Generally cloudy sky
99991,17-Aug,0.0,0.0,Generally cloudy sky
99991,18-Aug,0.0,0.0,Generally cloudy sky
43266,12-Aug,28.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43266,13-Aug,28.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43266,14-Aug,28.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43266,15-Aug,28.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43266,16-Aug,25.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43266,17-Aug,25.0,32.0,Generally cloudy sky
43266,18-Aug,25.0,32.0,Generally cloudy sky
43311,12-Aug,28.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43311,13-Aug,27.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43311,14-Aug,27.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43311,15-Aug,27.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43311,16-Aug,26.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43311,17-Aug,26.0,32.0,Rain or Thundershowers
43311,18-Aug,26.0,32.0,Rain or Thundershowers
43337,12-Aug,27.0,34.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43337,13-Aug,27.0,34.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43337,14-Aug,27.0,34.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43337,15-Aug,26.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43337,16-Aug,26.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43337,17-Aug,0.0,0.0,Sunny Day
43337,18-Aug,0.0,0.0,Sunny Day
43369,12-Aug,25.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43369,13-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43369,14-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43369,15-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43369,16-Aug,26.0,34.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
43369,17-Aug,26.0,34.0,Rain or Thundershowers
43369,18-Aug,26.0,34.0,Rain or Thundershowers
100318,12-Aug,23.4,30.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100318,13-Aug,23.1,28.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
100318,14-Aug,23.6,27.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100318,15-Aug,23.8,27.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100318,16-Aug,23.6,27.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100318,17-Aug,22.6,30.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100318,18-Aug,24.0,27.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100319,12-Aug,22.1,29.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100319,13-Aug,22.1,26.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100319,14-Aug,23.0,27.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100319,15-Aug,23.4,27.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100319,16-Aug,23.0,28.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100319,17-Aug,22.0,29.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100319,18-Aug,22.5,28.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100320,12-Aug,25.2,33.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100320,13-Aug,25.0,33.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
100320,14-Aug,25.0,32.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100320,15-Aug,24.6,28.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100320,16-Aug,24.2,29.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100320,17-Aug,24.0,31.9,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100320,18-Aug,23.8,30.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100321,12-Aug,24.4,32.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100321,13-Aug,24.0,27.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100321,14-Aug,24.5,29.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
100321,15-Aug,23.9,29.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100321,16-Aug,23.6,30.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100321,17-Aug,24.0,30.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100321,18-Aug,24.1,29.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
42860,12-Aug,22.0,29.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42860,13-Aug,22.0,28.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42860,14-Aug,23.0,28.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm
42860,15-Aug,23.0,29.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm
42860,16-Aug,22.0,29.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42860,17-Aug,22.0,29.0,Partly cloudy sky with possibility of rain or Thunderstorm
42860,18-Aug,22.0,29.0,Partly cloudy sky with possibility of rain or Thunderstorm
42667,12-Aug,23.0,31.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42667,13-Aug,24.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42667,14-Aug,24.0,29.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm
42667,15-Aug,24.0,29.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm
42667,16-Aug,23.0,30.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm
42667,17-Aug,23.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm
42667,18-Aug,23.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm
100322,12-Aug,23.9,31.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100322,13-Aug,23.6,29.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100322,14-Aug,24.2,27.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100322,15-Aug,24.1,28.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100322,16-Aug,22.9,30.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100322,17-Aug,23.4,30.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100322,18-Aug,23.6,30.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100323,12-Aug,25.5,34.2,Sunny Day
100323,13-Aug,25.1,31.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
100323,14-Aug,25.6,30.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100323,15-Aug,24.6,29.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100323,16-Aug,24.2,32.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100323,17-Aug,24.5,32.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100323,18-Aug,24.4,31.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100324,12-Aug,23.8,31.6,Sunny Day
100324,13-Aug,23.1,30.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
